"NUTS_ID","area_m2","area_km2"
"DE224",871648489.887363,871.648489887363
"DE225",912522022.056583,912.522022056583
"DE226",1033764222.08587,1033.76422208587
"DE227",1303862913.52432,1303.86291352432
"DE228",1509932091.56428,1509.93209156428
"DE229",940291617.630094,940.291617630094
"DE22A",1250668454.45158,1250.66845445158
"DE22B",1105041574.44282,1105.04157444282
"DE22C",971594291.604556,971.594291604556
"DE231",65093357.1303155,65.0933571303155
"DE232",73870080.042267,73.870080042267
"DE233",64769181.1855216,64.7691811855216
"DEE0B",1475604657.78326,1475.60465778326
"DEE0C",1429057992.50375,1429.05799250375
"DEE0D",2448928470.29626,2448.92847029626
"DEE0E",2026765403.66901,2026.76540366901
"DEF01",46898998.085038,46.898998085038
"DEF02",92793377.9515533,92.7933779515533
"DEF03",220107285.576768,220.107285576768
"DEF04",58635060.6549539,58.6350606549539
"DEF05",1457713429.26803,1457.71342926803
"EL422",2631718132.88144,2631.71813288144
"EL431",2541287467.51534,2541.28746751534
"EL432",1664245555.94182,1664.24555594182
"EL433",1470320682.57875,1470.32068257875
"EL434",2521753095.31927,2521.75309531927
"EL511",4169451253.30862,4169.45125330862
"EL512",1770287896.44783,1770.28789644783
"EL513",2471253563.14638,2471.25356314638
"EL514",3482217081.49721,3482.21708149721
"EL515",2125939752.85457,2125.93975285457
"EL521",1743471677.43057,1743.47167743057
"AT122",3444432332.04832,3444.43233204832
"AT123",1172714531.88431,1172.71453188431
"AT124",4545409076.68903,4545.40907668903
"AT125",2495193550.19024,2495.19355019024
"AT126",2717204835.58903,2717.20483558903
"AT127",1613955645.83997,1613.95564583997
"AT130",338779166.013972,338.779166013972
"AT211",1950367483.66,1950.36748366
"AT212",4003156628.73047,4003.15662873047
"AT213",3439542386.78066,3439.54238678066
"AT221",1142726194.87443,1142.72619487443
"AT222",3341410603.11738,3341.41060311738
"AT223",3183409582.47126,3183.40958247126
"AT224",3382304251.12463,3382.30425112463
"AT225",2270372203.35536,2270.37220335536
"AT226",3066765701.80855,3066.76570180855
"AT311",2874418428.9799,2874.4184289799
"AT312",1750040278.18618,1750.04027818618
"AT313",2609751850.60697,2609.75185060697
"AT314",2239156398.87192,2239.15639887192
"AT315",2493579715.02456,2493.57971502456
"AT321",955190333.435328,955.190333435328
"AT322",4476991189.1642,4476.9911891642
"AT323",1798469016.95609,1798.46901695609
"AT331",1271121637.38088,1271.12163738088
"AT332",2042458411.15597,2042.45841115597
"AT333",1982999499.26285,1982.99949926285
"AT334",3291692276.44937,3291.69227644937
"AT335",4031538425.3967,4031.5384253967
"AT341",1815678548.00207,1815.67854800207
"AT342",786429377.698331,786.429377698331
"BE100",158893401.324035,158.893401324035
"BE211",1045666752.37894,1045.66675237894
"BE212",458238489.98386,458.23848998386
"BE213",1439556606.66617,1439.55660666617
"BE224",874915187.750715,874.915187750716
"BE225",856003457.305588,856.003457305588
"BE223",644092827.320138,644.092827320138
"BE231",436353437.368242,436.353437368242
"BE232",379581812.59154,379.58181259154
"BE233",330173721.642336,330.173721642336
"BE234",1012512607.39067,1012.51260739067
"BE235",461634513.149179,461.634513149179
"BE236",443744080.89494,443.74408089494
"BE241",975756797.773173,975.756797773173
"BE242",1156714730.39346,1156.71473039346
"BE251",637971807.20963,637.97180720963
"BE252",319574891.276365,319.574891276365
"BE253",582091425.356327,582.091425356327
"BE254",409129230.462262,409.129230462262
"BE255",316945032.733364,316.945032733364
"BE256",283575524.496038,283.575524496038
"BE257",298891084.1997,298.8910841997
"BE258",297656283.839116,297.656283839116
"BE310",1086068322.75595,1086.06832275595
"BE32A",687942469.327496,687.942469327496
"BE32B",502936867.027829,502.936867027829
"BE323",543113193.995284,543.113193995284
"BE328",659300534.053099,659.300534053099
"BE32C",399244018.621197,399.244018621197
"BE32D",745271698.478222,745.271698478222
"BE331",704424377.127279,704.424377127279
"BE332",789337044.873636,789.337044873635
"BE334",380326524.701011,380.326524701011
"BE335",1222305280.686,1222.305280686
"BE336",795665614.102885,795.665614102885
"BE341",308351389.267688,308.351389267688
"BE342",1095669259.66536,1095.66925966536
"BE343",911830443.071668,911.830443071668
"BE344",1266793795.78135,1266.79379578135
"BE345",830598328.57513,830.59832857513
"BE351",1706910001.41664,1706.91000141664
"BE352",1088486704.71311,1088.48670471311
"BE353",983899683.786565,983.899683786565
"BG311",3059868546.55048,3059.86854655048
"BG312",3540249247.27922,3540.24924727922
"BG313",3605105529.14546,3605.10552914546
"BG314",4538954807.21078,4538.95480721078
"BG315",4172389730.92103,4172.38973092103
"BG321",4694242981.0097,4694.2429810097
"BG322",1963567124.91985,1963.56712491985
"BG323",2887938323.15595,2887.93832315595
"BG324",2399889966.38172,2399.88996638172
"BG325",2899601918.13478,2899.60191813478
"BG331",3750864366.14787,3750.86436614787
"BG332",4902645340.94737,4902.64534094737
"BG333",3395863851.07445,3395.86385107445
"BG334",2656173276.8088,2656.1732768088
"DED51",235110846.599804,235.110846599804
"DED52",1610033045.15257,1610.03304515257
"DED53",1960737502.17724,1960.73750217724
"DEE01",201667814.66998,201.66781466998
"DEE02",130826172.600113,130.826172600113
"DEE03",166877389.397225,166.877389397225
"DEE04",2257306553.19937,2257.30655319937
"DEE05",1530049789.23529,1530.04978923529
"DEE06",1554742501.56834,1554.74250156834
"DEE07",2423618750.98213,2423.61875098213
"DEE08",1478251454.72499,1478.25145472499
"DEE09",2075536865.88396,2075.53686588396
"DEE0A",1509947264.3515,1509.9472643515
"FRJ13",6247985936.12101,6247.98593612101
"FRJ14",5106503378.6845,5106.5033786845
"FRJ15",4114818951.88017,4114.81895188017
"FRJ21",4991131171.7477,4991.1311717477
"DEF06",1265971646.48318,1265.97164648318
"DEF07",1971977034.90772,1971.97703490772
"DEF08",1296019381.50109,1296.01938150109
"DEF09",673665021.343793,673.665021343793
"DEF0A",1042489174.0546,1042.4891740546
"DEF0B",2231132014.49821,2231.13201449821
"DEF0C",1968588161.24452,1968.58816124452
"DEF0D",1367985595.96101,1367.98559596101
"DEF0E",1041379310.49851,1041.37931049851
"DEF0F",797004403.604578,797.004403604578
"DEG01",273571975.477958,273.571975477958
"DEG02",107442274.18288,107.44227418288
"DEG03",95115712.0418508,95.1157120418508
"DEG04",81937417.2657026,81.9374172657026
"DEG05",83771238.7375928,83.7712387375928
"DEG06",958455637.780703,958.455637780703
"DEG07",770595368.052319,770.595368052319
"DEG09",951766514.518637,951.766514518637
"DEG0A",996798391.486435,996.798391486435
"DEG0B",1316102702.01851,1316.10270201851
"DEG0C",877140350.063988,877.140350063988
"DEG0D",807675621.711021,807.675621711021
"DEG0E",916268683.543423,916.268683543423
"DEG0F",827193575.168427,827.193575168427
"DEG0G",783545129.627388,783.545129627388
"DEG0H",444220046.645237,444.220046645237
"DEG0I",1055893058.29359,1055.89305829359
"DEG0J",862459693.084859,862.459693084859
"DEG0K",1103884868.54716,1103.88486854716
"DEG0L",829662715.919561,829.662715919561
"DEG0M",571166762.294859,571.166762294859
"DEG0N",74700266.1958839,74.7002661958839
"DEG0P",1312082091.26211,1312.08209126211
"DK011",167820195.927851,167.820195927851
"DK012",306842479.804212,306.842479804212
"EL421",2693915068.86492,2693.91506886492
"CH012",5319441209.4122,5319.4412094122
"CH013",219266919.386943,219.266919386943
"CH021",6068160076.04955,6068.16007604955
"CH022",1701763884.1194,1701.7638841194
"CH023",773488776.294223,773.488776294223
"CH024",832016682.050117,832.016682050117
"CH025",754801307.041688,754.801307041688
"CH031",18927805.8187288,18.9278058187288
"CH032",480997723.036725,480.997723036725
"CH033",1423875240.96857,1423.87524096857
"CH040",1762719186.8294,1762.7191868294
"CH051",695120760.291288,695.120760291288
"CH052",221740399.481049,221.740399481049
"CH053",173984221.213846,173.984221213846
"CH054",96675522.6040632,96.6755226040632
"EL522",3801839082.20932,3801.83908220932
"EL523",2498438195.26149,2498.43819526149
"EL524",2518804960.13236,2518.80496013236
"EL525",1603083467.79563,1603.08346779563
"EL526",3938212342.72221,3938.21234272221
"EL527",2983078221.63604,2983.07822163604
"EL531",5751515739.66539,5751.51573966539
"EL532",1718056730.67421,1718.05673067421
"EL533",1928523516.65022,1928.52351665022
"EL541",2545191393.26414,2545.19139326414
"EL542",1581289007.72956,1581.28900772956
"EL543",4984292593.02668,4984.29259302668
"EL611",6008925181.76022,6008.92518176022
"EL612",5426287059.6439,5426.2870596439
"EL613",2691874665.17447,2691.87466517447
"DK013",1493441539.2009,1493.4415392009
"DK014",591352605.750979,591.352605750979
"DK021",861123472.345716,861.123472345716
"DK022",6562550623.01903,6562.55062301903
"DK031",3352685931.94981,3352.68593194981
"DE943",93858417.3512155,93.8584173512155
"DE944",85047754.2712653,85.0477542712653
"DE945",71573226.8637123,71.5732268637123
"DE946",786206830.368088,786.206830368088
"DE947",1280069827.95859,1280.06982795859
"DE948",1442275966.9331,1442.2759669331
"DE949",2899424873.45794,2899.42487345794
"DE94A",584701724.59773,584.70172459773
"DE94B",976525601.78361,976.52560178361
"DE94C",1146368406.96259,1146.36840696259
"DE94D",1065630514.63931,1065.63051463931
"DE94E",2111771175.92121,2111.77117592121
"DE94F",748703025.196047,748.703025196047
"DE94G",858028654.69938,858.02865469938
"DE94H",590440083.127202,590.440083127202
"DEA11",190000235.836139,190.000235836139
"DEA12",210334924.702787,210.334924702787
"DEA13",212231867.791838,212.231867791839
"DEA14",111927277.054088,111.927277054088
"DEA15",150327520.081435,150.327520081435
"FRK24",7964515964.30855,7964.51596430855
"FRK25",4891182380.53258,4891.18238053258
"FRK26",3133725114.96599,3133.72511496599
"FRK27",6310151231.9725,6310.1512319725
"FRK28",4768212088.35605,4768.21208835605
"DEA1C",487133915.130833,487.133915130833
"DEA1D",604530151.763861,604.530151763861
"DEA1E",560103086.630293,560.103086630293
"DEA1F",1072863747.97931,1072.86374797931
"DEA22",137530896.18926,137.53089618926
"DEA23",413951556.67828,413.95155667828
"DEA24",57176907.232628,57.176907232628
"DEA26",927766133.731411,927.766133731411
"DEA27",625518425.636786,625.518425636786
"DEA28",1311413070.52832,1311.41307052832
"DEA29",690233398.652135,690.233398652134
"DEA2A",930171438.524792,930.171438524792
"DEA2B",441803703.593764,441.803703593764
"DEA2C",1113524516.73552,1113.52451673552
"DEA2D",719423074.214091,719.423074214091
"DEA31",83306757.5559863,83.3067575559863
"DEA32",81061459.3872648,81.0614593872648
"DEA33",234690477.353827,234.690477353827
"DEA34",1501957222.06161,1501.95722206161
"DEA35",1073233554.20198,1073.23355420198
"DEA36",768693613.846151,768.693613846151
"DEA37",1854486806.92396,1854.48680692396
"DEA38",1376785433.21083,1376.78543321083
"DEA41",183422393.594691,183.422393594691
"DEA42",977500566.84886,977.50056684886
"DEA43",458547000.667347,458.547000667347
"DEA44",1195845730.50311,1195.84573050311
"DEA45",1319573509.25666,1319.57350925666
"DEA46",1138320002.05202,1138.32000205202
"DEA47",1255232829.99062,1255.23282999062
"DEA51",141397641.851267,141.397641851267
"DEA52",257629918.681541,257.629918681541
"DEA53",122325043.482885,122.325043482885
"DEA54",208276061.743564,208.276061743564
"DEA55",42287106.6654845,42.2871066654845
"DEA56",460292184.196322,460.292184196322
"DEA57",2004148172.4405,2004.1481724405
"DEA58",1046824610.83232,1046.82461083232
"DEA59",666122903.890407,666.122903890407
"DEA5A",1160844202.44671,1160.84420244671
"DEA5B",1348840508.95519,1348.84050895519
"DEA5C",574739504.78307,574.73950478307
"DEB11",69558999.9026403,69.5589999026403
"DEB12",751690147.602578,751.690147602578
"DEB13",731642693.250254,731.642693250254
"DEB14",861956283.86848,861.95628386848
"DEB15",795464791.18138,795.46479118138
"DEB17",919171388.437965,919.171388437965
"DEB18",561292112.835901,561.292112835901
"DEB1A",784667614.657826,784.667614657826
"DEB1B",1011721611.21505,1011.72161121505
"DEB1C",697659144.797585,697.659144797585
"DEB1D",966948044.956674,966.948044956674
"DEB21",129717157.976307,129.717157976307
"DEB22",1070630550.93105,1070.63055093105
"DEB23",1569704389.48201,1569.70438948201
"DEB24",962098972.55253,962.09897255253
"DEB25",1091981044.19959,1091.98104419959
"DEB31",32600325.4322992,32.6003254322992
"DEB32",128979910.253806,128.979910253806
"DEB33",74699891.0981311,74.6998910981311
"DEB34",72287054.4300906,72.2870544300906
"DEB35",63218182.6791178,63.2181826791178
"DEB36",105315894.079044,105.315894079044
"DEB37",65406876.4938173,65.4068764938173
"DEB38",31037135.7597591,31.0371357597591
"DEB39",97006334.2014784,97.0063342014784
"DEB3A",52201082.3069114,52.2010823069114
"DEB3B",647487975.392686,647.487975392686
"DEB3C",661658438.481658,661.658438481658
"DEB3D",585296588.048104,585.296588048104
"DEB3E",424112526.753906,424.112526753906
"DEB3F",634294189.808234,634.294189808234
"DEB3G",617763432.027362,617.763432027362
"DEB3H",692141128.966512,692.141128966512
"DEB3I",284815275.864988,284.815275864988
"DEB3J",692999280.903755,692.999280903755
"DEB3K",979053564.985903,979.053564985903
"DEC01",413327849.771475,413.327849771475
"DEC02",565146468.052729,565.146468052729
"DEC03",262298668.280384,262.298668280384
"DEC04",403831488.263342,403.831488263342
"DEC05",417021766.850116,417.021766850116
"DEC06",457653273.290998,457.653273290998
"DED21",289407005.027143,289.407005027143
"DED2C",2398051972.20713,2398.05197220713
"DED2D",2141225884.53579,2141.22588453579
"DED2E",1470431774.29741,1470.43177429741
"DED2F",1663151032.91417,1663.15103291417
"DED41",185776208.410711,185.776208410711
"DED42",1813227426.68355,1813.22742668355
"DED43",2220318786.04507,2220.31878604507
"DED44",1489350886.08269,1489.35088608269
"DED45",976248099.844239,976.248099844239
"ES709",2029732175.39524,2029.73217539524
"FI193",19934398149.6711,19934.3981496711
"FI194",13984648491.3836,13984.6484913836
"FI195",8070966791.0707,8070.9667910707
"FI196",8399247473.44224,8399.24747344224
"FI197",14752197038.9914,14752.1970389914
"FI1B1",10045141031.4083,10045.1410314083
"FRJ22",8665995801.70976,8665.99580170976
"FRJ23",6373837870.20478,6373.83787020478
"FRJ24",6258997678.01793,6258.99767801793
"FRJ25",5262020017.79344,5262.02001779344
"FRJ26",4527226830.08855,4527.22683008855
"FRJ27",5726296961.5667,5726.2969615667
"FRJ28",3740783685.51713,3740.78368551713
"FRK11",7332428069.86628,7332.42806986628
"FRK12",5875138895.60061,5875.13889560061
"FRK13",4934785262.72225,4934.78526272225
"FRK14",7995809273.21579,7995.80927321579
"FRK21",5804927183.17953,5804.92718317953
"FRK22",5702864231.47902,5702.86423147902
"FRK23",6502227282.81308,6502.22728281308
"EE00A",3392518729.27333,3392.51872927333
"EE008",17234820874.0228,17234.8208740228
"EL301",100435622.757817,100.435622757817
"EL302",66318884.5750325,66.3188845750325
"EL303",85428854.9838694,85.4288549838694
"EL304",83017775.7807301,83.0177757807301
"FRL01",7002309591.50004,7002.30959150004
"FRL02",5848145456.21295,5848.14545621295
"FRL03",4145098150.99857,4145.09815099857
"FRL04",5274892972.11984,5274.89297211984
"FRL05",5972702622.66068,5972.70262266068
"FRL06",3507148034.91949,3507.14803491949
"FRM01",3866005896.11545,3866.00589611545
"FRM02",4656558591.58329,4656.55859158329
"EL621",329579305.512981,329.579305512981
"EL622",523705499.424956,523.705499424956
"EL623",901322146.290061,901.322146290061
"EL624",405494073.159976,405.494073159976
"EL631",5349623440.28602,5349.62344028602
"EL632",3174916855.16481,3174.91685516481
"EL633",2604571609.21616,2604.57160921616
"EL641",2954482858.89868,2954.48285889868
"EL642",4456720636.83671,4456.72063683671
"EL643",1870699849.07944,1870.69984907944
"EL644",4578486539.825,4578.486539825
"EL645",2118042449.1125,2118.0424491125
"EL651",6682853317.06884,6682.85331706884
"EL652",2188726655.59812,2188.72665559812
"EL653",6433026635.29992,6433.02663529992
"ES111",7831890098.95544,7831.89009895544
"ES112",9805519851.68855,9805.51985168854
"ES113",7297484738.24683,7297.48473824683
"FI1D7",99042417608.9684,99042.4176089684
"FI1D8",22531481058.9806,22531.4810589806
"FI1D9",39277734338.1852,39277.7343381852
"FI200",1305786436.03543,1305.78643603543
"FR101",48903836.228523,48.903836228523
"FR102",6102635942.69264,6102.63594269264
"FR103",2313828983.69337,2313.82898369337
"FR104",1865229864.8532,1865.2298648532
"FR105",155987497.427615,155.987497427615
"FR106",298712224.972824,298.712224972824
"FR107",233719644.700339,233.719644700339
"FR108",1248428893.06227,1248.42889306227
"FRB01",7293572023.11027,7293.57202311027
"FRB02",5929571214.49712,5929.57121449712
"FRB03",6971154907.89412,6971.15490789412
"FRB04",6044911974.81099,6044.91197481099
"FRB05",6473675235.22061,6473.67523522061
"FRB06",6934014079.59103,6934.01407959103
"FRC11",8710865661.65588,8710.86566165588
"FRC12",6831842996.35006,6831.84299635006
"FRC13",8664802025.44887,8664.80202544887
"FRC14",7473894318.19058,7473.89431819058
"FRC21",5333667754.63607,5333.66775463607
"FRC22",5017218992.19421,5017.21899219421
"FRC23",5356571063.96022,5356.57106396022
"FRC24",600105456.900139,600.105456900139
"FRD11",5560347604.02555,5560.34760402555
"FRD12",6003312281.64021,6003.31228164021
"FRD13",6085347917.78978,6085.34791778978
"FRD21",6181384616.74391,6181.38461674391
"FRD22",6299352693.58078,6299.35269358078
"EL305",1504565694.59137,1504.56569459137
"EL306",1089827442.67631,1089.82744267631
"EL307",1072864804.8658,1072.8648048658
"EL411",2064910596.05825,2064.91059605825
"EL412",591832367.954918,591.832367954918
"EL413",935181415.656446,935.181415656446
"DE275",823815475.907835,823.815475907835
"DE276",1072062423.68876,1072.06242368876
"DE277",771558454.173144,771.558454173144
"DE278",810313740.400598,810.313740400598
"DE279",487180743.479258,487.180743479258
"DE27A",280687809.56998,280.687809569981
"DE27B",1334839856.61187,1334.83985661187
"DE27C",1274241035.56941,1274.24103556941
"DE27D",1330656983.14358,1330.65698314358
"DE27E",1539786358.93267,1539.78635893267
"DE300",879875033.943927,879.875033943927
"DE401",90682565.0074753,90.6825650074753
"DE402",166150279.706712,166.150279706712
"DE403",126351124.318172,126.351124318172
"DE404",161981421.597069,161.981421597069
"DE405",1497853187.41327,1497.85318741327
"DE406",2327366403.88922,2327.36640388922
"DE407",1851777083.30286,1851.77708330286
"DE408",1776937199.12159,1776.93719912159
"DE409",2059610722.36431,2059.61072236431
"DE40A",1892881073.86457,1892.88107386457
"DE40B",1234310008.92343,1234.31000892343
"DE40C",2343972236.28267,2343.97223628267
"DE40D",2554638415.87852,2554.63841587852
"DE40E",2655809227.57593,2655.80922757593
"DE40F",2033041767.07189,2033.04176707189
"DE40G",1623127212.15297,1623.12721215297
"DE40H",2039186385.66622,2039.18638566622
"DE40I",2988480001.14454,2988.48000114454
"DE501",324669313.572308,324.669313572308
"DE502",61142606.8869626,61.1426068869626
"DE600",770536849.767724,770.536849767724
"DE711",102883198.621768,102.883198621768
"DE712",249088541.83357,249.08854183357
"DE713",30936921.9406109,30.9369219406109
"DE714",152051428.476604,152.051428476604
"DE715",716771302.094095,716.771302094095
"DE716",678204913.849659,678.204913849659
"DE717",485239806.818547,485.239806818547
"DE718",437163679.785199,437.163679785199
"DE719",1450177412.67003,1450.17741267003
"DE71A",265234042.907244,265.234042907244
"DE71B",625081212.216299,625.081212216299
"DE71C",345522136.21038,345.52213621038
"DE71D",763976469.957517,763.976469957517
"DE71E",1068682887.50612,1068.68288750612
"DE721",878156187.019226,878.156187019226
"DE722",1088098612.72396,1088.09861272396
"DE723",777698611.858997,777.698611858997
"DE724",1157192330.34951,1157.19233034951
"DE725",1525687168.56137,1525.68716856137
"DE731",91960222.3434344,91.9602223434344
"DE732",1362212416.48142,1362.21241648142
"DE733",1063315994.93223,1063.31599493223
"DE734",1302569426.80974,1302.56942680974
"DE735",1526016278.5454,1526.0162785454
"DE736",1836138781.76722,1836.13878176722
"DE737",1086629645.66314,1086.62964566314
"DE803",172628138.817275,172.628138817275
"DE804",87408376.7843538,87.4083767843538
"DE80J",5556105815.61044,5556.10581561044
"DE80K",3469431854.11906,3469.43185411906
"DE80L",3123026413.68127,3123.02641368127
"DE80M",2150856950.29069,2150.85695029069
"DE80N",3869445517.56962,3869.44551756962
"DE80O",4753545803.8632,4753.5458038632
"DE911",175480074.089338,175.480074089338
"DE912",240186860.949691,240.186860949691
"DE913",165137944.38659,165.13794438659
"DE914",1653020585.94833,1653.02058594833
"DE916",1073685699.57072,1073.68569957072
"DE917",742615850.849357,742.615850849357
"DE918",1278098419.33373,1278.09841933373
"DE91A",457990816.604192,457.990816604192
"DE91B",663759509.772781,663.759509772781
"DE91C",1710807219.48316,1710.80721948316
"DE922",2001055228.23385,2001.05522823385
"DE923",779080115.111994,779.080115111994
"DE925",1288959366.84998,1288.95936684998
"DE926",647114234.457172,647.114234457172
"DE927",1426262813.35473,1426.26281335473
"DE928",712082862.195298,712.082862195298
"DE929",2380176845.39656,2380.17684539656
"DE931",1513450599.50233,1513.45059950233
"DE932",1993832474.7226,1993.8324747226
"DE933",1286077107.73983,1286.07710773983
"DE934",1304508693.06919,1304.50869306919
"DE935",1284174288.77834,1284.17428877834
"DE936",605842585.1704,605.8425851704
"DE937",2120201340.39149,2120.20134039149
"DE938",1870433914.86949,1870.43391486949
"DE939",1364110191.40919,1364.11019140919
"DE93A",1415981946.59234,1415.98194659234
"DE93B",792769393.342685,792.769393342685
"DE941",40984438.8697143,40.9844388697143
"DE942",103031849.035049,103.031849035049
"NL324",136053930.620307,136.053930620307
"NL325",97922971.7213828,97.9229717213828
"NL327",256941883.004596,256.941883004596
"NL328",357654446.429503,357.654446429503
"NL329",882904399.943049,882.904399943049
"NL332",301565756.703467,301.565756703467
"NL333",118872548.613816,118.872548613816
"NL337",327554788.300306,327.554788300306
"NL33A",519087285.045603,519.087285045603
"NL33B",501721960.688659,501.721960688659
"NL33C",1465017042.00737,1465.01704200737
"NL341",696162838.400182,696.162838400182
"NL342",1250842738.01334,1250.84273801334
"NL411",1258952083.41478,1258.95208341478
"NL412",840463403.080191,840.463403080191
"NL413",1350024004.43241,1350.02400443241
"NL414",1551095029.9309,1551.0950299309
"NL421",858007103.15849,858.00710315849
"ITF35",4902892416.73298,4902.89241673298
"ITF43",2414299927.66438,2414.29992766438
"ITF44",1923731877.13774,1923.73187713774
"ITF45",2702712699.60333,2702.71269960333
"ITF46",7059269774.53833,7059.26977453833
"ITF47",3791341326.43718,3791.34132643718
"ITF48",1499646547.64781,1499.64654764781
"ITF51",6650376730.46474,6650.37673046474
"ITF52",3467712529.92098,3467.71252992098
"ITF61",6703157296.22,6703.15729622
"FRE11",5859221125.40498,5859.22112540498
"FRE12",6488597314.97,6488.59731497
"FRE21",7433152487.93696,7433.15248793696
"FRE22",5751656523.36891,5751.65652336891
"FRE23",6200024900.0784,6200.0249000784
"FRF11",4857072887.3031,4857.0728873031
"FRF12",3553241453.58746,3553.24145358746
"FRF21",5212879780.33674,5212.87978033674
"FRF22",6118443256.7796,6118.4432567796
"FRF23",8032416380.70922,8032.41638070922
"FRF24",6283390410.15652,6283.39041015651
"FRF31",5201051176.52966,5201.05117652966
"FRF32",6236174496.22095,6236.17449622095
"FRF33",6200720090.83522,6200.72009083522
"FRF34",5938207127.56469,5938.20712756469
"FRG01",6930101973.4731,6930.1019734731
"FRG02",7258114931.90817,7258.11493190817
"FRG03",5169211282.67346,5169.21128267346
"FRG04",6231265997.09735,6231.26599709735
"FRG05",6797667591.35801,6797.66759135801
"FRH01",7101592298.41657,7101.59229841657
"FRH02",6607729436.73427,6607.72943673427
"FRH03",6892732287.16301,6892.73228716301
"FRH04",6809599896.27435,6809.59989627435
"FRI11",9205123374.98061,9205.12337498061
"FRI12",10117599158.7329,10117.5991587329
"FRI13",9681720452.03749,9681.72045203749
"FRI14",5426342801.44539,5426.34280144539
"FRI15",7595233159.664,7595.233159664
"FRI21",5930823212.27925,5930.82321227925
"FRI22",5622223144.46684,5622.22314446684
"FRI23",5551229060.52618,5551.22906052618
"FRI31",5894471923.2712,5894.4719232712
"FRI32",6904161988.64575,6904.16198864575
"FRI33",6109989718.87026,6109.98971887026
"FRI34",6952402370.67435,6952.40237067435
"FRJ11",6419334279.24773,6419.33427924773
"FRJ12",5935165321.83528,5935.16532183528
"NO020",52066304185.378,52066.304185378
"NO082",24583486427.2944,24583.4864272944
"NO091",17535494586.3726,17535.4945863726
"NO092",16636283938.8453,16636.2839388453
"NO0A1",9785478670.09795,9785.47867009795
"NO0A2",36195979792.8388,36195.9797928388
"ES114",4414000523.09293,4414.00052309293
"ES120",10583484531.7078,10583.4845317078
"ES130",5449576980.00277,5449.57698000277
"ES211",2960717702.40056,2960.71770240056
"ES212",1922958517.21011,1922.95851721011
"ES213",2083742213.01145,2083.74221301145
"ES220",10339515070.0299,10339.5150700299
"ES230",5025731234.84489,5025.73123484489
"ES241",15608736477.7636,15608.7364777636
"ES242",14888921429.012,14888.921429012
"ES243",17406797148.8093,17406.7971488093
"ES300",7891927667.28678,7891.92766728678
"ES411",8067852214.7125,8067.8522147125
"ES412",14322448979.7498,14322.4489797498
"ES413",15632210380.301,15632.210380301
"ES414",8089202121.48266,8089.20212148266
"ES415",12315448248.4793,12315.4482484793
"ES416",6973117836.19839,6973.11783619839
"ES417",10395220869.2553,10395.2208692553
"ES418",7985722747.4073,7985.7227474073
"ES419",10689042867.3104,10689.0428673104
"ES421",15130511991.516,15130.511991516
"ES422",19649915640.5394,19649.9156405394
"ES423",17065054839.5781,17065.0548395781
"ES424",12203647218.5463,12203.6472185463
"ES425",15420229997.3715,15420.2299973715
"ES431",21872806606.8693,21872.8066068693
"ES432",19927122868.4721,19927.1228684721
"ES511",7809611290.81433,7809.61129081433
"ES512",5859301495.2357,5859.3014952357
"ES513",12132290789.7291,12132.2907897291
"ES514",6328395600.35976,6328.39560035976
"ES521",5816002790.84397,5816.00279084397
"ES522",6638730086.13812,6638.73008613812
"ES523",10690293454.3481,10690.2934543481
"ES531",730376046.031651,730.376046031651
"ES532",3640690548.93577,3640.69054893577
"ES533",693109894.420191,693.109894420191
"ES611",8759541233.20145,8759.54123320145
"ES612",7364249005.22753,7364.24900522753
"ES613",13832745668.404,13832.745668404
"ES614",12749407801.9476,12749.4078019476
"ES615",10118000224.2828,10118.0002242828
"ES616",13556471335.4318,13556.4713354318
"ES617",7450843121.30031,7450.84312130032
"ES618",13897814323.437,13897.814323437
"ES620",11256501057.8299,11256.5010578299
"ES630",9646894.76736855,9.64689476736855
"ES640",7878239.99763959,7.87823999763958
"ES703",267613660.486203,267.613660486203
"ES704",1635101820.32942,1635.10182032942
"ES705",1549639212.13115,1549.63921213115
"ES706",369761595.858289,369.761595858289
"ES707",707430662.716347,707.430662716347
"ES708",838779379.61971,838.77937961971
"SE313",19682701621.1058,19682.7016211058
"SE321",23264646112.0633,23264.6461120633
"SE322",54076107620.553,54076.107620553
"SE331",59211495836.9762,59211.4958369762
"SE332",106235956274.484,106235.956274484
"SI031",1369243050.35176,1369.24305035176
"LT021",5354887933.60284,5354.88793360284
"LT022",8005586280.16219,8005.58628016219
"LT023",4856026127.47062,4856.02612747062
"LT024",4414197616.25557,4414.19761625557
"LT025",7887175839.23461,7887.17583923461
"LT026",8497085611.00062,8497.08561100062
"LT027",4448765827.19305,4448.76582719305
"LT028",4248228027.6453,4248.2280276453
"LT029",7357960409.78799,7357.96040978799
"LU000",2627480254.72339,2627.48025472339
"LV003",13643439704.0707,13643.4397040707
"LV005",14558819819.9747,14558.8198199747
"LV006",270431760.417228,270.431760417228
"LV007",10148982368.7561,10148.9823687561
"LV008",15269579521.0773,15269.5795210773
"LV009",10755290546.4223,10755.2905464223
"ME000",13968864824.1021,13968.8648241021
"MK001",4012292881.17839,4012.29288117839
"MK002",3654215732.60586,3654.21573260586
"MK003",3604648520.75209,3604.64852075209
"MK004",2730649250.79145,2730.64925079145
"MK005",4896918998.40343,4896.91899840343
"MK006",2345689357.91794,2345.68935791794
